en,fr
Sometimes the result of its opening an Ultra Wormhole is that energy and life-forms from other worlds are called here to this world.,"Lorsqu’il ouvre une Ultra-Brèche, il arrive que de l’énergie et des formes de vie d’autres mondes se retrouvent dans le nôtre."
"Records of it exist in writings from long, long ago, where it was known by the name “the beast that calls the moon.”",Des documents extrêmement anciens le décrivent comme «celui qui invite la lune».
"A life-form from another world, it was dubbed a UB and is thought to produce a strong neurotoxin.","Une forme de vie d’un autre monde, communément appelée «Ultra-Chimère». On la pense porteuse d’une violente neurotoxine."
"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.","Cette créature venue d’ailleurs est dangereuse dans notre monde, mais il semblerait qu’elle soit très commune dans le sien."
"A life-form that lives in another world, its body is thin and supple, but it also possesses great power.",Une forme de vie venant d’un autre monde. Son corps gracile cache une puissance insoupçonnée.
"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.","Cette créature venue d’ailleurs est dangereuse dans notre monde, mais il semblerait qu’elle soit très commune dans le sien."
"One of the dangerous UBs, high energy readings can be detected coming from both of its huge arms.",Cette dangereuse créature fait partie des Ultra-Chimères. On peut détecter des pics d’énergie émis par ses bras gigantesques.
"This Ultra Beast’s body, which is as thin as paper, is like a sharpened sword.","Le corps de cette Ultra-Chimère semble fin comme du papier, mais il est aussi tranchant qu’un sabre affûté."
"Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.","Cette créature venue d’ailleurs est dangereuse dans notre monde, mais il semblerait qu’elle soit très commune dans le sien."
"It looks somehow pained as it rages around in search of light, which serves as its energy. It’s apparently from another world.","Il semble souffrir dans sa recherche désespérée de lumière, sa source d’énergie. On pense qu’il vient d’un autre monde."
It synchronizes its consciousness with others to understand their feelings. This faculty makes it useful for taking care of people.,Il accède à la conscience des individus en se synchronisant avec eux. Cette faculté l’aide à prendre soin d’eux.
"It slips into the shadows of others and mimics their powers and movements. As it improves, it becomes stronger than those it’s imitating.",Il se fond dans l’ombre de son adversaire pour imiter sa force et ses attaques. La copie surpasse alors l’original.
This Ultra Beast is well enough liked to be chosen as a first partner in its own world.,"Dans son monde, cette Ultra-Chimère est fort appréciée pour son naturel conciliant, qui fait d’elle un compagnon de voyage idéal."
It stores hundreds of liters of poisonous liquid inside its body. It is one of the organisms known as UBs.,Son corps contient des hectolitres de poison. Il fait partie de ces créatures que l’on nomme «Ultra-Chimères».
It appeared from an Ultra Wormhole. Each one appears to be made up of many life-forms stacked one on top of each other.,Il est sorti d’une Ultra-Brèche. Il est composé de plusieurs petites entités qui s’assemblent pour n’en former qu’une seule.
"It slithers toward people. Then, without warning, it triggers the explosion of its own head. It’s apparently one kind of Ultra Beast.",Il s’approche des gens avec son allure désarticulée et fait subitement exploser sa tête. Ce serait une Ultra-Chimère.
"It electrifies its claws and tears its opponents apart with them. Even if they dodge its attack, they’ll be electrocuted by the flying sparks.","Il déchiquette son adversaire avec ses griffes chargées d’électricité. Même si sa cible évite l’attaque, elle reçoit un coup de jus."
"They live as a group, but when the time comes, one strong Meltan will absorb all the others and evolve.","Les Meltan vivent en groupe. Quand l’heure de l’évolution a sonné, le plus fort d’entre eux absorbe ses camarades pour changer de forme."
Centrifugal force is behind the punches of Melmetal’s heavy hex-nut arms. Melmetal is said to deliver the strongest punches of all Pokémon.,"On dit que, grâce à la force centrifuge, les coups de poing qu’il assène avec ses lourds écrous seraient les plus dévastateurs parmi les Pokémon."
"It attacks with rapid beats of its stick. As it strikes with amazing speed, it gets more and more pumped.",Il attaque en frappant frénétiquement avec son bâton. Son enthousiasme grandit à mesure que le rythme s’accélère.
"When it’s drumming out rapid beats in battle, it gets so caught up in the rhythm that it won’t even notice that it’s already knocked out its opponent.","Il est tellement concentré à battre à un rythme effréné que même lorsque son adversaire tombe K.O., il ne s’en rend pas compte."
The one with the best drumming techniques becomes the boss of the troop. It has a gentle disposition and values harmony among its group.,"Celui qui possède les meilleures techniques de percussion devient le chef. De nature calme, il privilégie l’harmonie du groupe."
"It has special pads on the backs of its feet, and one on its nose. Once it’s raring to fight, these pads radiate tremendous heat.","Quand il est prêt à se battre, la partie qui surmonte son museau ainsi que les coussinets de ses pattes postérieures émettent de la chaleur."
"It kicks berries right off the branches of trees and then juggles them with its feet, practicing its footwork.","Pour parfaire son jeu de jambes, il cueille des Baies puis drible avec, le tout sans se servir de ses mains."
"It’s skilled at both offense and defense, and it gets pumped up when cheered on. But if it starts showboating, it could put itself in a tough spot.","Exceptionnel en attaque comme en défense, il s’exalte quand on l’encourage, mais il lui arrive de se mettre en danger en jouant solo."
"When it gets wet, its skin changes color, and this Pokémon becomes invisible as if it were camouflaged.","Sa peau change de couleur et le rend invisible quand elle est mouillée, comme un camouflage."
"Highly intelligent but also very lazy, it keeps enemies out of its territory by laying traps everywhere.","Paresseux, mais malin, il parsème son territoire de pièges pour empêcher ses ennemis d’y pénétrer."
Its nictitating membranes let it pick out foes’ weak points so it can precisely blast them with water that shoots from its fingertips at Mach 3.,"Il repère le point faible de l’ennemi grâce à sa membrane nictitante, puis il transperce sa cible en tirant des jets d’eau à Mach 3 du bout des doigts."
"It eats berries nonstop—a habit that has made it more resilient than it looks. It’ll show up on farms, searching for yet more berries.","Comme il mange tout le temps des Baies, il est plus costaud qu’il n’en a l’air. Il parcourt les champs à la recherche de sa précieuse denrée."
"Common throughout the Galar region, this Pokémon has strong teeth and can chew through the toughest of berry shells.","On rencontre souvent ce Pokémon à Galar. Aucune coquille de Baie ne résiste à ses incisives, dont il est très fier."
"Jumping nimbly about, this small-bodied Pokémon takes advantage of even the slightest opportunity to disorient larger opponents.",Son petit corps lui permet de se jouer d’ennemis bien plus grands que lui en volant à toute vitesse pour les piquer où ils sont vulnérables.
The lessons of many harsh battles have taught it how to accurately judge an opponent’s strength.,"Après avoir surmonté tant de rudes combats, il a appris à déterminer avec précision la puissance de ses adversaires."
"With their great intellect and flying skills, these Pokémon very successfully act as the Galar region’s airborne taxi service.","Grâce à son adresse remarquable en vol et sa grande intelligence, il travaille comme taxi volant de Galar."
"Often found in gardens, this Pokémon has hairs on its body that it uses to assess its surroundings.",On le voit souvent dans les champs. Les poils de son corps lui servent à capter ce qu’il se passe autour de lui.
"As it grows inside its shell, it uses its psychic abilities to monitor the outside world and prepare for evolution.",Il se développe dans sa coquille et se prépare à évoluer en sondant les alentours grâce à ses pouvoirs psychiques.
It emits psychic energy to observe and study what’s around it—and what’s around it can include things over six miles away.,"Il déploie ses pouvoirs psychiques pour sonder les alentours, sur un rayon pouvant atteindre 10 km."
"Cunning and cautious, this Pokémon survives by stealing food from others. It erases its tracks with swipes of its tail as it makes off with its plunder.","Rusé et vigilant, il prend la poudre d’escampette après avoir volé de la nourriture en prenant soin d’effacer ses traces de pas avec sa queue."
"With a lithe body and sharp claws, it goes around stealing food and eggs. Boltund is its natural enemy.","Grâce à son corps leste et ses griffes acérées, il va et vient en dérobant Œufs et nourriture. Son ennemi juré est Fulgudog."
It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon.,Nombreux sont ceux qui ont décidé d’en élever un après avoir été charmés par sa manière de chanter en virevoltant au gré de la brise.
"The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty.",Les fils tissés à partir du duvet sur sa tête sont satinés et absolument somptueux. Le textile ainsi créé est typique de la région de Galar.
"If its fleece grows too long, Wooloo won’t be able to move. Cloth made with the wool of this Pokémon is surprisingly strong.","Si ses poils poussent trop, il ne peut plus bouger. Les étoffes tissées avec son pelage sont étonnamment solides."
Its majestic horns are meant only to impress the opposite gender. They never see use in battle.,Ses splendides cornes lui servent à attirer les membres de l’autre sexe. Il ne s’en sert jamais pour se battre.
"It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go.","La corne sur sa tête est aussi dure que la roche. Il s’en sert pour se battre et lorsque l’ennemi flanche, il le mord et ne le lâche plus."
This Pokémon rapidly extends its retractable neck to sink its sharp fangs into distant enemies and take them down.,Son cou extensible lui permet d’atteindre des ennemis éloignés en un instant pour leur porter un coup décisif avec ses crocs aiguisés.
"This gluttonous Pokémon only assists people with their work because it wants treats. As it runs, it crackles with electricity.","Ce glouton assiste les humains dans leur travail en échange de friandises. Il court sans arrêt, le corps enveloppé d’électricité."
"It sends electricity through its legs to boost their strength. Running at top speed, it easily breaks 50 mph.",Il se sert de l’énergie électrique pour augmenter la puissance de ses membres. Sa vitesse maximale dépasse de peu les 90 km/h.
"It can race around like a unicycle, even on rough, rocky terrain. Burning coal sustains it.",Il parcourt sans difficulté les sentiers rocheux accidentés à la manière d’un monocycle. Il a besoin de brûler du charbon pour vivre.
"By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.",Il peut faire tourner ses pattes très vite pour se déplacer à une vitesse de 30 km/h. Il peut aussi souffler des flammes à 1 000 °C.
"While it’s engaged in battle, its mountain of coal will burn bright red, sending off sparks that scorch the surrounding area.","Lorsqu’il s’engage dans un combat, son tas de charbon brûle et vire au rouge, ce qui répand de petites étincelles qui calcinent ce qui l’entoure."
"As soon as it’s born, it burrows into an apple. Not only does the apple serve as its food source, but the flavor of the fruit determines its evolution.","À la naissance, il s’installe dans une pomme et grandit en se nourrissant de sa chair. Son évolution dépend de la saveur du fruit."
It flies on wings of apple skin and spits a powerful acid. It can also change its shape into that of an apple.,Il vole avec ses ailes faites de pelures de pomme et crache une substance très acide. Il peut aussi prendre la forme de ce fruit.
"Its body is covered in sweet nectar, and the skin on its back is especially yummy. Children used to have it as a snack.","Son corps est recouvert de nectar. La peau de son dos, particulièrement sucrée, constituait jadis le goûter des enfants."
"It spews sand from its nostrils. While the enemy is blinded, it burrows into the ground to hide.","En expulsant du sable par les narines, il aveugle son adversaire et en profite pour se cacher sous terre."
Its unique style of coiling allows it to blast sand out of its sand sac more efficiently.,"S’il s’enroule d’une manière aussi particulière, c’est pour optimiser l’expulsion de sable par ses narines."
"This hungry Pokémon swallows Arrokuda whole. Occasionally, it makes a mistake and tries to swallow a Pokémon other than its preferred prey.","Très glouton, il avale les Embrochet d’une seule bouchée, mais il lui arrive de se tromper et de tenter de gober un autre Pokémon."
"After it’s eaten its fill, its movements become extremely sluggish. That’s when Cramorant swallows it up.","Lorsqu’il a le ventre plein, il a beaucoup plus de mal à se déplacer, et c’est à ce moment précis qu’il se fait gober par les Nigosier."
"It spins its tail fins to propel itself, surging forward at speeds of over 100 knots before ramming prey and spearing into them.",Il charge d’un coup en faisant tourner sa nageoire caudale. Il peut transpercer ses proies à une vitesse dépassant les 100 nœuds.
"It manipulates the chemical makeup of its poison to produce electricity. The voltage is weak, but it can cause a tingling paralysis.","Par un procédé chimique, il change son poison en électricité. L’intensité du courant est faible, mais peut engourdir un ennemi."
This short-tempered and aggressive Pokémon chugs stagnant water to absorb any toxins it might contain.,"Impatient et bagarreur, ce Pokémon avale de grandes gorgées d’eau croupie pour en absorber toute la toxicité."
"It wraps prey up with its heated body, cooking them in its coils. Once they’re well-done, it will voraciously nibble them down to the last morsel.","Il enserre fermement ses proies avec son corps brûlant et, quand elles sont bien grillées, il les dévore."
"While its burning body is already dangerous on its own, this excessively hostile Pokémon also has large and very sharp fangs.","Il est de nature agressive. Non seulement son corps brûlant est dangereux, mais il possède en plus d’énormes crocs très pointus."
"Its tentacles tear off easily, but it isn’t alarmed when that happens—it knows they’ll grow back. It’s about as smart as a three-year-old.","Il a l’intelligence d’un enfant de trois ans. Il perd souvent ses tentacules, mais comme ils repoussent, il ne s’en soucie guère."
"Searching for an opponent to test its skills against, it emerges onto land. Once the battle is over, it returns to the sea.","Mû par le besoin de tester la force de ses bras, il se rend sur la terre ferme pour trouver un adversaire. Il retourne à l’eau après le combat."
The teacup in which this Pokémon makes its home is a famous piece of antique tableware. Many forgeries are in circulation.,Il élit domicile dans des tasses de thé anciennes de grand renom. Parmi celles-ci se trouvent de nombreuses contrefaçons.
"Leaving leftover black tea unattended is asking for this Pokémon to come along and pour itself into it, turning the tea into a new Polteageist.","Dès qu’il voit un reste de thé noir, il se verse dedans pour donner naissance à un Polthégeist."
"If this Pokémon senses a strong emotion, it will run away as fast as it can. It prefers areas without people.","Il aime les lieux inhabités. S’il perçoit des émotions trop fortes, il s’enfuit aussi vite que possible."
"Using the braids on its head, it pummels foes to get them to quiet down. One blow from those braids would knock out a professional boxer.",Il frappe ses ennemis avec ses tresses pour les faire taire. Sa puissance est telle qu’il peut mettre K.O. un boxeur professionnel d’un seul coup.
"If you’re too loud around it, you risk being torn apart by the claws on its tentacle. This Pokémon is also known as the Forest Witch.",On l’appelle aussi la « sorcière de la forêt ». Ce Pokémon lacère quiconque fait trop de bruit avec les griffes de son tentacule.
"It sneaks into people’s homes, stealing things and feasting on the negative energy of the frustrated occupants.",Il se glisse dans les foyers pour commettre un larcin et en profite pour se nourrir de l’énergie négative des habitants contrariés.
"With sly cunning, it tries to lure people into the woods. Some believe it to have the power to make crops grow.","La nuit, il ruse pour attirer ses proies dans la forêt. On raconte qu’il a le pouvoir de faire pousser les cultures agricoles."
"Its hairs work like muscle fibers. When its hairs unfurl, they latch on to opponents, ensnaring them as tentacles would.","Ses cheveux sont comme des muscles filandreux qu’il peut détacher pour saisir ses adversaires, tels des tentacules."
"It evolved after experiencing numerous fights. While crossing its arms, it lets out a shout that would make any opponent flinch.",Il a évolué après avoir enchaîné de nombreux combats. Le cri qu’il pousse lorsqu’il fait un « X » avec ses bras ébranle n’importe quel ennemi.
"After many battles, it evolved dangerous claws that come together to form daggers when extended.",Il s’est tant adonné au combat qu’il a évolué : il est désormais doté de griffes redoutables qui prennent la forme de dagues en s’allongeant.
Be cautious of the ectoplasmic body surrounding its soul. You’ll become stiff as stone if you touch it.,"Ceux qui ont le malheur de toucher le corps spirituel qui protège son noyau se retrouveront immobilisés, comme changés en pierre."
"After deflecting attacks with its hard leaf shield, it strikes back with its sharp leek stalk. The leek stalk is both weapon and food.","Il pare les attaques avec le tranchant de son solide poireau, et contre-attaque avec la pointe de la tige. Son arme est également comestible."
Its amusing movements make it very popular. It releases its psychic power from the pattern on its belly.,Ses gestes hilarants le rendent très populaire. Il peut libérer ses pouvoirs psychiques depuis le motif sur son ventre.
"Never touch its shadowlike body, or you’ll be shown the horrific memories behind the picture carved into it.",Quiconque touchera son corps semblable à une ombre devra endurer la vision des souvenirs effroyables gravés dans ses motifs.
They say that any patisserie visited by Milcery is guaranteed success and good fortune.,"Les pâtissiers connaissent tous ce vieil adage : Quand Crèmy apparaît, le succès est assuré."
"When Alcremie is content, the cream it secretes from its hands becomes sweeter and richer.","Quand il est heureux, la crème qu’il produit avec ses mains devient plus sucrée et plus onctueuse."
"The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.","À six, ils représentent un Pokémon unique. Ils peuvent changer de formation et comptent sur leur travail d’équipe en combat."
"It stores electricity in each spine. Even if one gets broken off, it still continues to emit electricity for at least three hours.","Chacune de ses épines est chargée en électricité. S’il en perd une, celle-ci continue d’émettre un courant électrique pendant trois heures."
"It eats snow that piles up on the ground. The more snow it eats, the bigger and more impressive the spikes on its back grow.","Il se nourrit de la neige entassée sur le sol. Plus il en mange, plus les épines sur son dos grandissent."
"It shows no mercy to any who desecrate fields and mountains. It will fly around on its icy wings, causing a blizzard to chase offenders away.","Sans pitié pour les vandales, il bat ses ailes gelées pour provoquer des blizzards et punir quiconque ose souiller les champs et les collines."
"Once a year, on a specific date and at a specific time, they gather out of nowhere and form up in a circle.","Tous les ans à la même date, ils arrivent de nulle part pour se réunir en cercle. C’est une de leurs coutumes."
"This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.","Ne supportant pas la chaleur, il se rafraîchit toujours la tête avec de la glace. Il pêche de quoi se nourrir à l’aide de son cheveu."
"Through its horns, it can pick up on the emotions of creatures around it. Positive emotions are the source of its strength.","Avec ses cornes, il peut percevoir les émotions des êtres vivants alentour. Celles qui sont positives lui servent de source d’énergie."
"It carries electrically roasted seeds with it as if they’re precious treasures. No matter how much it eats, it always gets hungry again in short order.","Il a beau manger, il a tout le temps faim. Il a toujours des graines grillées à l’électricité sur lui."
"If a job requires serious strength, this Pokémon will excel at it. Its copper body tarnishes in the rain, turning a vibrant green color.","Les travaux physiques, c’est son affaire. Son corps de cuivre rouille sous la pluie et prend une vive couleur verte."
"These Pokémon live in herds. Their trunks have incredible grip strength, strong enough to crush giant rocks into powder.",Ces Pokémon vivent en troupeau. L’étreinte de leur trompe est si forte qu’elle suffit à réduire un rocher en poussière.
"The powerful muscles in its tail generate its electricity. Compared to its lower body, its upper half is entirely too small.",Il envoie des décharges avec les muscles puissants de sa queue. La partie supérieure de son corps est trop petite par rapport à la partie inférieure.
This Pokémon lived on prehistoric seashores and was able to preserve food with the ice on its body. It went extinct because it moved so slowly.,"Autrefois, il vivait en bord de mer et conservait sa nourriture dans la glace de son corps, mais il s’est éteint, car il avait du mal à se déplacer."
"Its mighty legs are capable of running at speeds exceeding 40 mph, but this Pokémon can’t breathe unless it’s underwater.","Ses pattes robustes lui permettent de courir à plus de 60 km/h, mais en revanche, il ne peut respirer que sous l’eau."
"The skin on its face is impervious to attack, but breathing difficulties made this Pokémon go extinct anyway.","Aucune attaque ne pouvait égratigner la peau de son visage, mais il s’est éteint, car il avait du mal à respirer."
"The special metal that composes its body is very light, so this Pokémon has considerable agility. It lives in caves because it dislikes the rain.","Son corps, composé d’un métal spécial, est léger et lui offre une excellente mobilité. Il est toutefois sensible à la pluie et vit donc dans les grottes."
"If this weak Pokémon is by itself, a mere child could defeat it. But if Dreepy has friends to help it train, it can evolve and become much stronger.","Seul, il est si faible qu’il ne saurait rivaliser avec un enfant, mais en coopérant avec ses semblables, il peut devenir assez fort pour évoluer."
"Without a Dreepy to place on its head and care for, it gets so uneasy it’ll try to substitute any Pokémon it finds for the missing Dreepy.","Il prend soin du Fantyrm sur sa tête. Quand ce dernier n’est plus là, il panique et tente de le remplacer par un autre Pokémon."
Apparently the Dreepy inside Dragapult’s horns eagerly look forward to being launched out at Mach speeds.,Il paraît que les Fantyrm installés dans ses cornes attendent impatiemment le moment où ils seront propulsés à la vitesse du son.
This Pokémon has slumbered for many years. Some say it’s Zamazenta’s elder sister—others say the two Pokémon are rivals.,"On dit qu’il s’agit de la figure fraternelle et du rival de Zamazenta, un Pokémon plongé dans un long sommeil."
"This Pokémon slept for aeons while in the form of a statue. It was asleep for so long, people forgot that it ever existed.","Ce Pokémon, changé en statue, est resté pétrifié si longtemps qu’il a failli tomber dans l’oubli."
"It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon.",Il se trouvait dans une météorite qui s’est écrasée il y a 20 000 ans. Il semble y avoir un lien entre ce Pokémon et le phénomène Dynamax.
"If Kubfu pulls the long white hair on its head, its fighting spirit heightens and power wells up from the depths of its belly.","Lorsqu’il tire sur les longs poils blancs sur sa tête, il devient plus combatif et de l’énergie jaillit de sous son nombril."
"Inhabiting the mountains of a distant region, this Pokémon races across sheer cliffs, training its legs and refining its moves.",Il vit dans une lointaine région montagneuse où il peaufine ses techniques et muscle ses jambes en courant le long des falaises abruptes.
"Once the vines on Zarude’s body tear off, they become nutrients in the soil. This helps the plants of the forest grow.","Lorsque ses lianes se détachent de son corps, elles fertilisent le sol et favorisent la croissance des plantes de la forêt."
Its entire body is made up of a single organ that generates electrical energy. Regieleki is capable of creating all Galar’s electricity.,Son corps est entièrement composé d’organes générant de l’électricité. Il peut produire assez d’énergie pour alimenter tout Galar.
Its body is composed of crystallized dragon energy. Regidrago is said to have the powers of every dragon Pokémon.,Son corps est entièrement composé de cristaux d’énergie draconique. Il possèderait les pouvoirs de tous les Pokémon Dragon.
"Glastrier has tremendous physical strength, and the mask of ice covering its face is 100 times harder than diamond.",Ce Pokémon à la force hors du commun porte un masque composé de glace cent fois plus solide que le diamant.
"As it dashes through the night, Spectrier absorbs the life-force of sleeping creatures. It craves silence and solitude.",Ce Pokémon friand de silence et de solitude galope à travers les ténèbres nocturnes et aspire l’énergie vitale des êtres endormis.
Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.,Ce roi légendaire qui a régné sur Galar il y a fort longtemps possède le pouvoir d’apaiser les cœurs et de faire germer les plantes.
,
Huge amounts of pollen burst from it with the force of a volcanic eruption. Breathing in too much of the pollen can cause fainting.,Le pollen qu’il expulse en grande quantité avec la force d’un volcan en éruption fait perdre connaissance si l’on en respire trop.
,
,
"The flame inside its body burns hotter than 3,600 degrees Fahrenheit. When Charizard roars, that temperature climbs even higher.","Des flammes, dont la température atteint les 2 000 °C, dansent à l’intérieur de son corps. Quand il rugit, leur puissance augmente."
,
Water fired from this Pokémon’s central main cannon has enough power to blast a hole into a mountain.,Le jet d’eau qu’il projette avec son canon central est si puissant qu’il peut transpercer une montagne.
"Once it has opponents trapped in a tornado that could blow away a 10-ton truck, it finishes them off with its poisonous scales.","Il soulève ses ennemis en provoquant un ouragan à même d’emporter des camions de dix tonnes, puis les achève avec ses écailles toxiques."
,
,
,
,
,
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled across many regions together.,Un Pikachu qui porte la casquette de son partenaire en souvenir des nombreuses régions qu’ils ont traversées ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled throughout the Hoenn region together.,Un Pikachu qui porte la casquette de son partenaire en souvenir de la région de Hoenn qu’ils ont traversée ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled throughout the Sinnoh region together.,Un Pikachu qui porte la casquette de son partenaire en souvenir de la région de Sinnoh qu’ils ont traversée ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled throughout the Unova region together.,Un Pikachu qui porte la casquette de son partenaire en souvenir de la région d’Unys qu’ils ont traversée ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled throughout the Kalos region together,Un Pikachu qui porte la casquette de son partenaire en souvenir de la région de Kalos qu’ils ont traversée ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is proof that the two traveled throughout the Alola region together.,Un Pikachu qui porte la casquette de son partenaire en souvenir de la région d’Alola qu’ils ont traversée ensemble.
This Pikachu is wearing its Trainer’s cap. The cap is a precious symbol of a fateful encounter.,"Un Pikachu qui porte la casquette de son partenaire, souvenir inestimable d’une rencontre marquée par le sceau du destin."
,
This Pikachu is wearing its Trainer’s cap. The cap is a precious symbol that travels across different regions with Pikachu.,"Un Pikachu qui porte la casquette de son partenaire, souvenir inestimable de leurs voyages dans diverses régions."
"When it smashes its opponents with its bolt- shaped tail, it delivers a surge of electricity equivalent to a lightning strike.",Un coup de sa queue en forme d’éclair donne à l’adversaire un choc électrique ayant l’intensité et la tension de la foudre qui tombe.
This Pokémon rides on its tail while it uses its psychic powers to levitate. It attacks with star-shaped thunderbolts.,"Il monte sur sa queue, qu’il fait léviter avec ses pouvoirs psychiques, et lance de puissantes attaques électriques en forme d’étoile."
"It lives in snowy mountains on southern islands. When a blizzard rolls in, this Pokémon hunkers down in the snow to avoid getting blown away.","Il vit dans les monts enneigés d’une île tropicale. Lorsque le blizzard souffle, il s’enfonce dans la neige pour ne pas se faire emporter."
"Many people climb snowy mountains, hoping to see the icy spikes of these Pokémon glistening in the light of dawn.",Nombreux sont ceux qui escaladent les monts enneigés pour admirer les reflets du soleil levant dans ses épines de glace.
"If you observe its curly hairs through a microscope, you’ll see small ice particles springing up.","En examinant les touffes de poils de sa tête ou de sa queue au microscope, on réalise qu’elles produisent de minuscules cristaux de glace."
"While it will guide travelers who get lost on a snowy mountain down to the mountain’s base, it won’t forgive anyone who harms nature.","Il guide les humains perdus dans les pics neigeux vers le pied de la montagne, mais se montre sans pitié envers ceux qui dégradent l’environnement."
Its three hairs change shape depending on Diglett’s mood. They’re a useful communication tool among these Pokémon.,Les trois vibrisses sur sa tête bougent en fonction de ses émotions. Il les utilise pour communiquer avec ses congénères.
"The three of them get along very well. Through their formidable teamwork, they defeat powerful opponents.",Ce trio s’entend à merveille. Leur synchronisation exceptionnelle leur permet de défier et même de vaincre des ennemis bien plus puissants qu’eux.
"Deeply proud and keenly smart, this Pokémon moves with cunning during battle and relentlessly attacks enemies’ weak points.",Un Pokémon aussi fier qu’intelligent. Il a recours à la ruse pour attaquer sans relâche le point faible de ses ennemis.
"These daring Pokémon have coins on their foreheads. Darker coins are harder, and harder coins garner more respect among Meowth.","Plus la pièce de son front est sombre, plus elle est dure et inspire le respect à ses congénères. Il est aguerri et ne connaît pas la peur."
Its body has grown incredibly long and the coin on its forehead has grown incredibly large—all thanks to Gigantamax power.,"La puissance du Gigamax a fait pousser son torse de façon démesurée, et la pièce sur son front a encore gagné en valeur."
"This Pokémon is one tough opponent. Not only does it have formidable physical abilities, but it’s also not above fighting dirty.",Son incroyable agilité associée à son goût pour les stratégies déloyales fait de lui un adversaire très difficile à affronter.
,
One of these Pokémon once used its immeasurable strength to lift a large ship that was in trouble. It then carried the ship to port.,Sa puissance démultipliée lui a un jour permis de soulever un paquebot en détresse pour le ramener jusqu’au port.
,
,
,
"This Pokémon will look into your eyes and read the contents of your heart. If it finds evil there, it promptly hides away.","Il peut lire l’esprit de n’importe qui en regardant la personne dans les yeux. S’il détecte une pensée impure, il disparaît immédiatement."
"Brave and prideful, this Pokémon dashes airily through the forest, its steps aided by the psychic power stored in the fur on its fetlocks.","Un Pokémon très fier, à la bravoure sans limites. Il concentre ses pouvoirs psychiques dans ses fanons pour traverser les forêts sans effort."
"Because Galarian Slowpoke eat the seeds of a plant that grows only in Galar, their tails have developed a spicy flavor.",Son alimentation à base de graines de plantes endémiques de Galar confère à sa queue un goût épicé.
,
"If this Pokémon squeezes the tongue of the Shellder biting it, the Shellder will launch a toxic liquid from the tip of its shell.","S’il serre la langue du Kokiyas qui l’a mordu, ce dernier projette un liquide très toxique depuis l’extrémité de sa coquille."
The stalks of leeks are thicker and longer in the Galar region. Farfetch’d that adapted to these stalks took on a unique form.,"Les Canarticho ont pris cette forme à force de manier les poireaux de Galar, qui sont plus longs et plus larges que ceux des autres régions."
,
,
,
"It lays traps, hoping to steal the lives of those it catches. If you stand in front of its mouth, you’ll hear your loved ones’ voices calling out to you.",Il tend des pièges fatals : ses victimes entendent les voix de personnes qu’elles aiment les inciter à approcher lorsqu’elles sont devant sa bouche.
The bubbles it spews out are strongly alkaline. Any opponents hit by them will have their bodies quickly melted away.,"Il expulse de l’eau extrêmement alcaline sur ses adversaires, ce qui dissout leur corps instantanément."
This Pokémon’s psychic powers aren’t as strong as they once were. The head on this Exeggutor’s tail scans surrounding areas with weak telepathy.,"Ses pouvoirs psychiques se sont affaiblis, mais la tête sur sa queue sonde les alentours en émettant de faibles ondes télépathiques."
The cursed flames that light up the bone carried by this Pokémon are said to cause both mental and physical pain that will never fade.,Les flammes maudites qui brûlent au bout de son os infligent des blessures inguérissables à la fois au corps et à l’âme de l’adversaire.
,
"Long ago, during a time when droves of factories fouled the air with pollution, Weezing changed into this form for some reason.","À l’époque où il y avait des usines partout et où l’air était très pollué, il a pris cette forme. Personne ne sait pourquoi."
,
It can radiate chilliness from the bottoms of its feet. It’ll spend the whole day tap-dancing on a frozen floor.,"Il produit de l’air glacial par les pieds. Après avoir fait geler le sol, il danse dessus toute la journée en faisant des claquettes."
,
,
It surrounds itself with a huge ring of gathered ice particles. It uses the ring to smash any icebergs that might impede its graceful swimming.,"S’il croise un iceberg, il crée un grand anneau avec des cristaux de glace pour le détruire et continuer sa croisière paisiblement."
,
